pop,area,y,placeholder
3577,2772546.105888807,34.141774136212376,1
2905,717273.4831799414,33.67124291316728,1
3674,1159215.031786566,35.27068708784759,1
2523,3944877.767082866,35.60870223146991,1
4489,2153071.4776591137,33.162210366394305,1
2764,881225.8189347899,34.192149787585066,1
4603,2304126.424708814,38.712380166466154,1
4766,4468547.134554509,34.148811044542136,1
4969,469498.5583891489,37.37977576591869,1
5437,11008428.901642174,36.56189428838629,1
4331,2724697.524484754,34.21061355870617,1
4968,479433.5153429177,33.7372065349303,1
1902,3437460492.220444,35.042815749796915,1
4365,2616241.8263373733,34.704068346154514,1
2800,1087616.754829432,37.78845728153242,1
3861,495011.0448661373,34.19796199581122,1
3801,5854364.590219812,38.78224475081708,1
5048,1042093.747244207,34.05432531687689,1
2091,698949.0943674367,37.86530087528367,1
2182,84643.67854690572,34.102521219407954,1
4024,405246.1008451886,33.999373166339666,1
6045,2058104.348793561,33.19957753129011,1
5336,2705990.259282578,38.50255620242949,1
3077,420632.49425529747,33.98540121131105,1
5390,988834.1702830748,34.03391510341006,1
5278,1179212.9971793198,33.94274560464777,1
1701,251375.33683888023,34.141115730268254,1
3872,532603.1219620409,34.21858565789307,1
7231,2106536.8893962754,34.06787397645845,1
3557,8581346.584775893,35.74369162941045,1
3057,1119639.9143568352,36.76866999816241,1
4833,456638.1833621661,34.027410313365856,1
3671,4543223.044806364,36.19635401505874,1
5730,1746373.5557993513,33.92684568722578,1
3466,2000252.8387351397,33.90481958256285,1
4310,2380954.9490485396,37.935452908624455,1
3806,671129.0760315954,33.82171827766864,1
3420,2486942.2451836183,34.12718991856639,1
4216,1189315.1792934712,33.927485351964314,1
5408,2082674.5277401695,34.156900878558496,1
4626,1916644.693102819,37.71793234218898,1
3316,2457536.8639080203,32.76999044925782,1
3370,1340721.2389945877,37.73268694416261,1
5814,3243392.7722369516,35.50635033434114,1
4278,880676.5229051735,37.58827068598587,1
7397,2285629.7127257315,34.12489110145492,1
4518,1951784.0148604915,33.90503479987659,1
6399,1144104.3313995544,33.84404237912846,1
3468,1100864.0683910744,33.480166558293114,1
4141,725045.4656527997,33.94404680343182,1
13,508929568.03886986,33.993081384345956,1
1939,1228435.3004158817,37.73645299631362,1
3369,481762.65712161904,37.66179149461747,1
3180,414513.79817413585,34.09212279168902,1
3205,2599580.131989441,36.057913638751174,1
4296,1331760.651883587,35.30677495177321,1
2713,1351919.7448019593,37.86883139176207,1
4348,2126802.0377504425,34.11020612110234,1
5444,2561691.8741474776,38.00291640287675,1
5638,1889013.323031772,38.57777050619547,1
6128,4028975.482586005,36.71129082056368,1
3434,1789938.6867877457,37.9920107584685,1
3334,367317.71174895833,32.75815249808801,1
4866,2443224.910968059,38.714003260257016,1
2971,1066651.9772151755,34.07713441260551,1
3838,1885473.5409044,33.823160026531156,1
4006,1303041.77168186,34.16489610753043,1
2627,531932.8142469894,34.03140277307924,1
3904,1447294.4446835015,37.652022312628326,1
5796,831939.4639735754,37.760418750611755,1
4853,7003799.583137672,37.47304710971026,1
5196,2709129.265314489,33.572278974290164,1
3259,877175.5052609349,37.45861689458957,1
4568,1315803.4751049862,34.08022209142672,1
3997,1653427.970944023,34.087413981015146,1
4040,477524334.1104764,39.455012360889775,1
5289,2663657.3342346754,34.66748578775841,1
2121,527481.9088260352,34.18543489329789,1
4433,1185981.643154961,32.7060517061595,1
4433,2638847.188924169,34.163407669099556,1
5659,158736418.42445156,39.30399454831408,1
6187,1254165.0388325902,37.671681506295805,1
4735,506456.0608864355,32.74680471870846,1
2860,846392.7179039296,33.919407742192256,1
3879,751698.5393706908,33.82733191698708,1
7047,1805214.713276158,37.450302853594565,1
4756,1815434.2586359344,35.31629289055208,1
5124,972863.7747067172,37.58683082462781,1
5711,2513460.4718656424,36.84480773964128,1
5950,2614217.6063747206,37.69690878841288,1
4849,2990939.8386540627,38.789091104725465,1
5081,795729.815887772,32.76766717592684,1
4392,1361976.780676989,37.34718100525779,1
2787,966438.9791890244,38.10152036136678,1
5745,3007339.245986813,35.31743260309355,1
4069,1302081.6662079073,33.87832308467266,1
3281,875507.5956706757,34.17453316335886,1
2664,514964.7403852011,37.53176124600158,1
2069,272623.39383319096,38.57227497701511,1
4126,1388218.448938148,33.92252621047214,1
4296,1710891.9703333708,35.360469231896666,1
5109,1927036.093929774,36.56992270994754,1
3531,1737151.3924355316,37.673639138333726,1
3052,552306.6085808326,35.37433538556432,1
3334,4802579.802840509,36.74358681064355,1
3223,649681026.1189882,40.92660294503708,1
1245,8273688.352463341,34.12371985128716,1
2302,892266.8761507132,32.73637731849786,1
4155,931230.161854848,37.69480581008287,1
3836,701808.6986397372,34.14469297269941,1
2285,2428263.5689491164,32.692394001875684,1
4953,1378506.2914359418,32.60777925942262,1
2993,1013118.4877415536,34.05088509861761,1
5383,1310557.6014637763,33.81566366804918,1
6265,1011535.0904433863,33.93939407260025,1
2906,465540.2758986869,33.8644887646333,1
4939,1592878.109731292,33.95079145267219,1
1693,442503.1127252454,34.099783929334166,1
5087,574378.6223523378,37.68582966725757,1
6855,2468050.2096391576,38.35390598663223,1
3692,2151463.8237897507,34.03834882072718,1
2842,1105344.2337061823,37.59381519967573,1
2951,6456604.303253568,34.544724888651416,1
2302,1271906.954605481,35.379740853560115,1
6712,859274.0853025406,34.22425789906205,1
2074,1356048.7804682706,34.14747941292315,1
3110,334837.362663177,34.18468935403116,1
3024,1223592.9061448248,37.369448451479805,1
1225,1538909777.0155034,37.2399923372048,1
2800,654000.8612948547,38.613748089599895,1
4706,4188934.038037559,33.693361331553085,1
4500,156627993.62359682,38.0709824060911,1
6314,4891361.055430924,33.69631395693918,1
4899,3023000.8375984197,38.65848523012346,1
4261,1329357.4311422133,37.53291917069194,1
3486,695638.3731240599,37.70930953362645,1
3623,583050.5556455193,34.201779688479796,1
2216,2567678.6720307535,33.77973537613221,1
4252,3400693.7204703465,37.88949904063738,1
6628,3221612.907219306,34.59635053805807,1
6142,1884137.0977566284,36.21284763556974,1
3047,1578563.7524603074,38.75568231740011,1
4525,1665150.7388797195,34.26253622306466,1
3793,1201823.6083633823,33.63832817808737,1
934,2622825961.802312,35.21858695188629,1
3056,936663.1641230064,37.37876799795339,1
3417,1204446858.9411478,39.33341012210297,1
2236,204104709.95181328,34.26953364762918,1
4066,781710.1106942578,32.71507950930847,1
4791,994749.574365446,37.939417229114845,1
3367,399231.2784865278,33.84931672402299,1
5492,824812.3440850143,33.90786159493418,1
4618,2107614.088339406,32.72497861318954,1
5482,2469516.740225784,34.22741914578112,1
2800,845115.6889203716,38.55357891304866,1
6058,1658210.4763903625,33.55011235597153,1
3695,487973.09156017745,33.77254318506525,1
3422,1297161.793378149,34.08126418110134,1
6206,1199268.05023867,37.65543770290561,1
3169,1156714.6448381986,33.925419408468564,1
3498,1000229.4087840292,34.26897972335901,1
3591,1254430.2032431564,36.95949101246448,1
6506,1613637.8913436723,33.8522599464865,1
3935,783748.5171564041,38.25459511044402,1
4175,1304579.403713629,36.79047896615875,1
3873,854080.2299701459,37.72160925898044,1
4787,1755358.7393820714,33.94276611740025,1
7686,4690765.493096305,38.098277032382406,1
5552,1941377.11642334,34.113936430458665,1
4201,197384.8368334207,37.768775942242584,1
5280,1115270.5005277202,34.96387226559886,1
4100,1185156.1075850914,37.382882372561745,1
5846,1907601.139669157,33.682628735648954,1
3611,350031.15468053985,37.711363670152096,1
6465,874891.6221293914,33.73083536447369,1
8142,7248475.743339324,34.926399886583724,1
3998,463511202.08468246,37.55443569858147,1
4517,988264.1517681236,34.17583727022205,1
4907,1938989.79625704,33.694034854338284,1
6101,1792604.82842805,34.07809867081846,1
4732,2002116.997227788,37.33264143632205,1
2668,389771.95979078504,33.93899040310537,1
5030,1653896.3643491822,33.9239346828572,1
3703,436933.73176381114,34.02981716067228,1
3280,552246.8133054037,37.87330432720761,1
1907,874329.5238528354,36.97760069589391,1
5350,831507.0606725148,34.095812572237215,1
5920,4082413.136317481,34.43177392518281,1
5200,799352.0699889791,34.19512170598824,1
5983,2704048.773545595,38.148615683839715,1
2561,2184769.078363563,38.64884615776637,1
7636,2612550.2023370257,33.70829723832696,1
2998,986361.9648179964,34.26068545251944,1
4634,1845720.6991396032,37.23669173117585,1
4791,2733073.6523096776,38.557945817789395,1
2158,316502.42158066336,34.098043901995304,1
3020,526100.4470596319,34.12566450896295,1
3281,1305655.509924615,36.74680129475142,1
6582,4327503.712345926,37.98371021989882,1
5346,943285.3319070552,37.6746591203362,1
3614,973288.5199586564,33.922737109462354,1
3224,1696278.5645989298,34.03908027109311,1
2229,3542622.8905515214,36.04558072480148,1
3977,1425513.2342036876,36.95125272620037,1
7261,1680131.8374139993,37.685286146107075,1
2149,559884.1798408309,37.4336181822065,1
4923,1927593.4896497647,34.07234985470829,1
1789,1583520.3519772985,34.4985760218395,1
3621,1035256.4709307742,33.80352979280938,1
2639,46064.77777062506,37.78595146483955,1
6006,4374058.094512671,37.94021439815116,1
576,634284.2148435309,33.949053634334476,1
2448,867426.8991030026,38.56191266144249,1
3471,955624.4158785336,34.05719727940133,1
3601,1701490.602985466,37.705769365965736,1
4581,877746.522894043,34.19651670992647,1
6351,3568518.168889145,34.15427401296117,1
5523,746255.4068288852,33.956028551644074,1
3542,856101.1897328696,37.68334117723482,1
6013,741620.1104256527,33.92793304939747,1
3872,1445126.466072609,33.85528833244766,1
5528,762892.1373435184,34.05085266522658,1
5041,528299.6481220997,34.00368595802774,1
2751,481391920.99104345,39.465386364688435,1
3001,1294194.4922408478,33.8032974909426,1
5849,1700995.8905671968,34.10309746492601,1
3752,1748399.4950536184,38.28413025670888,1
4652,294257.60914118844,37.78333503306746,1
3904,518376.15565119294,37.72797040798946,1
4280,1316786.471766765,34.0483838325672,1
5176,721726.0578320443,34.15542262717361,1
3489,278106.5024396448,34.013745299026745,1
5132,1982119.4431062017,34.1375287140877,1
3043,602176.2704605329,34.04429059821553,1
3332,855664.2516610618,32.677646823677414,1
5757,705194.3466436148,34.03270253166154,1
3133,1285168.4370819,35.37948991726134,1
4619,229442.39825099177,34.06376746276507,1
6201,1538797.780344147,33.869395585839705,1
2439,378516.6764906368,34.08181345162407,1
5386,1666416.264086455,34.151922229289625,1
2835,656239.9565345561,33.97453900426889,1
5925,2589581.2537037344,36.7935369120322,1
3690,1299566.2546274955,37.89723566139069,1
4417,1867963.3471534743,32.77889028457398,1
2363,2599144.324428878,36.96310266732467,1
4705,2572616.8140050503,34.47808920186263,1
3075,1658369.762601659,38.0609953121461,1
4496,4277992.566751606,34.48631030675813,1
2209,4169110.503921152,38.04462729938936,1
4119,2702670.2380021103,34.26775612401457,1
6384,6080520.245263416,38.781419540273696,1
6568,1262400.2763290291,34.11178308324851,1
2922,745397.3258098726,33.99275829607037,1
4272,1332540.0519639216,33.72260885896768,1
2870,1306073.1475897282,33.173411908165356,1
3814,1368976.0370923723,33.89242089740092,1
2646,1044810.5885613336,34.38266948827995,1
1932,422691131.78342307,40.65462671825291,1
2401,337179.19197465,37.812032439823824,1
5454,1114052.8309475507,34.12751405843296,1
1703,214789.97824532175,37.78170979096676,1
3445,1151400.255418843,37.78670802639463,1
5518,2030901.2000111495,37.676314993928855,1
2878,1444867.7071771254,38.72376190076184,1
2887,2241696.675638083,38.2467394601519,1
2275,390868.72706492984,34.05421536224561,1
5966,1574164.2190771855,37.686167722524885,1
4463,1724890.0099957162,33.75027764715921,1
7362,2601725.2420668164,36.55291796543727,1
4699,648472.5703215149,34.03695402748397,1
4720,586357.324202523,33.94825105738088,1
3521,631783.0995646192,34.412942726689366,1
2782,304339.4254073075,34.03065665084597,1
1886,1770002.7559563585,36.54928698116815,1
3087,887149.9887762129,34.042901667529165,1
1337,120561.0772531023,37.80701832281922,1
2641,844120.7257954583,33.99564129483449,1
6288,1245322.7690760177,33.137348441105075,1
3134,694444.3793888349,34.267077350807845,1
2086,1329434.6308001538,38.477902436360495,1
5842,3155621.8969588033,37.627637276392946,1
3991,342095.50008589873,33.9091646112729,1
2535,487500.4527916293,34.11542723107444,1
4499,452016.8818896819,34.095142462944565,1
3960,2104501.6288774707,34.13644561834156,1
4282,13117975.90445145,36.745761653198805,1
6860,1293661.2974066134,33.75244119115909,1
3522,925925.7728981083,33.87701806098547,1
5319,1917972.8817241397,33.65178597522105,1
4297,438764.6530847885,34.24544031092626,1
4720,1199253.6532179303,34.27383723287806,1
5163,577576.7755281886,34.01854753257504,1
5474,1354993.0062362738,34.16221500763559,1
3781,500756.51818591834,34.94459143316102,1
4560,184575.57466963693,34.06714237420294,1
4536,2030349375.307131,35.21248488078023,1
5925,788777.627413649,33.85688716317511,1
4790,1257678.3628324706,36.782949324229335,1
3937,1366852.7821988692,38.03446703828148,1
3340,435293.8524293849,32.76319919655468,1
4207,1795094.7681186416,34.6964454708048,1
3987,2571003.9986145645,33.82312700927116,1
4370,4986124.275971895,40.57829063149288,1
3104,635147.149961254,33.8216386359635,1
5853,991814.6921609754,33.90071313195125,1
2369,2690088.711841031,37.63841727459205,1
4937,1011819007.7055056,40.87658673990065,1
4584,1359120.504080808,33.766199533024,1
5499,9453988.057389531,34.511264200786506,1
4836,2048588.5716995625,35.273803627399985,1
2795,691480.13367388,33.94162025660621,1
3032,551176.402376864,34.05238959681186,1
5626,997973.8452566452,38.69826348245083,1
3024,507505.01049242873,33.875871090849,1
4800,1935336.898081015,34.06894070198882,1
4490,365437.2976062147,34.00605000123084,1
7805,4340844.578740948,37.60125504536383,1
2779,2452804.9928788473,32.94279849563281,1
2596,1397883.8614734772,34.25398369697103,1
4587,1504011.1241137772,33.906888223449286,1
2462,242923.50482271868,34.06953072236088,1
5561,374232.28868082433,37.71382802454137,1
3894,1293626.5887631348,36.83392111571192,1
2145,314757.98935792845,38.485405615488126,1
3802,1120382.6040144172,37.55289155201316,1
4966,2406428.1547451005,37.52571467677939,1
4980,5882316.8973141555,33.90886543560677,1
3247,924636.192143364,33.636895521205425,1
2281,661879.4387163024,32.66512957794283,1
4602,892325.4387111666,33.78628229229868,1
3949,1285673.2639116712,35.76954921563463,1
2518,986340.5917582572,34.434126935690045,1
3604,1288023.1435867788,34.05919122743921,1
5953,2060533.6194304095,37.68547569156458,1
3293,766079.2804900215,33.15326455008094,1
8056,382050206.84476566,32.66678618158385,1
2395,43807198.33512953,35.411071090864574,1
1844,4994117.953792211,34.465268682337516,1
9095,4663087.094374338,33.01275632335522,1
5136,1320835.8340584408,33.89828751298285,1
1969,622567.254761394,37.43726983010244,1
3704,593818.7745078913,33.834753821054726,1
5901,1401908.5188121186,33.90827394005205,1
6840,4354544.8510898,37.3768527928917,1
6288,2004355.7058501488,34.322252142514216,1
6066,3365808.685624631,33.74132106357002,1
3557,998213.2471749987,37.312417216291315,1
7951,3729448.31831059,37.99182197243853,1
6664,7829554.321609172,34.233437716893576,1
5727,2893375.4857754605,33.15115990890146,1
5118,274229075.11169344,35.63125757368035,1
4632,2689828.528920677,36.859402660761646,1
1809,284941.2483014795,34.07380002796191,1
6830,20701062.964906212,38.05951161921006,1
3329,3890323.9516098574,38.68460520963694,1
3923,1145576.2439620378,34.259463301052556,1
3901,786384.5346424029,33.95606318176288,1
4618,1763851.4258117543,34.18879570143348,1
2656,92641.54372085496,37.78702227126504,1
2919,372987.0256704211,34.11399007863429,1
3971,2298003.372968124,33.53162021386783,1
5578,2317875.7465307727,37.31987447721312,1
3057,1133432.9402793895,37.06339715823379,1
3351,2558682.890136532,33.012165037471796,1
4481,1294737.4936852,35.28869929212389,1
5751,1334316.090648544,37.36408168222157,1
4615,662391.2534360025,34.05904101928374,1
3091,1034051.772106929,37.63622696109034,1
2945,498776.3432813148,32.744281839107934,1
2827,1354464.8655776826,34.145210105256375,1
3673,1222870.9788949376,33.71917117092651,1
4215,2115736.088804322,33.79389249357902,1
5831,1528978.2344175114,37.35901978273748,1
3547,309346908.7615704,38.7543315134578,1
2678,530020.276259645,33.87893005239392,1
3491,846287.7723070162,34.06751128732959,1
4061,1132699.889618681,34.076657447827785,1
3152,2536260974.4591756,34.62485448341068,1
3790,1456097.4229579894,32.681397549963364,1
5634,2895938.250206972,33.95490237518978,1
4850,1072739.7976867324,33.80076127510039,1
6053,2369894.590137407,36.30276612456822,1
3266,264344.8196157881,34.08878980404187,1
4786,1299331.057491256,35.299558109244586,1
5865,2632060.630597849,38.890301578623,1
6032,2829637.792108903,38.69914163894621,1
2684,858060.9168054254,34.08354674968018,1
5642,1552841.9682669232,34.050631043324,1
3480,627906.2726107102,34.05587352377445,1
3455,601441.2042687733,37.35470639352992,1
3017,710739.2457771873,34.22424257313899,1
4932,663784.026235768,33.728504167592845,1
5551,1086930.5635559773,34.27314263624427,1
4599,1835839.2996042112,34.02574497756179,1
5669,2033891.235474836,36.18993392686114,1
1127,3198780910.04312,41.41316283414133,1
1272,5231782.234413826,34.24069866091945,1
3496,1496189.5831002614,38.70291540262887,1
7035,1787630.0025653285,33.86668950127886,1
2206,7637740.149381136,34.07820757928739,1
5675,2590613.6953269,33.887370416470326,1
5239,3149274.1664377516,37.71066817255144,1
0,193401020.62907407,34.79580027821732,1
2232,529614.1083645739,37.88029969962897,1
4685,351301.38926418644,33.912620426921904,1
5540,1309154.4048258443,33.675911312233495,1
4213,985307.6763174837,33.67188631277951,1
2790,498955.7604816136,38.58180055179428,1
3194,1682732.0269927485,33.79860523827049,1
1159,1924479950.7087808,38.59719744226821,1
1703,201088.90175699544,34.09306608434864,1
2089,546734542.6041805,37.79126126235069,1
1437,246132.26596350723,33.99498792257862,1
4584,475333.1183389567,33.93237813904169,1
3066,2643807.367075028,33.692843979588254,1
4368,2570454.2123391284,34.0926953191197,1
5047,1989709.061965852,33.48342850565558,1
1859,1956767.9325628784,33.61378637080264,1
4594,741252.0446555255,37.75327945761307,1
6253,20046953.772828083,34.528745786560265,1
509,362553856.8498914,38.40956492718031,1
3674,905710.2555726274,33.95264200752579,1
2483,1216096.24226256,33.751118905710435,1
1482,286151.0177062755,37.854872341060485,1
3435,962935.2210643784,37.58345486624275,1
3486,1105914.528350552,34.30601722006625,1
4612,952363.8377842857,34.184859680915274,1
4177,1132256.7254575177,32.71119937458623,1
3757,750694.4035917381,33.89148444672676,1
6094,3282265.2994842306,34.121176070581406,1
6095,3073889.878261443,37.52709892682499,1
5272,22546309.91295596,34.97377094199861,1
1119,412512668.4374027,37.205074501404255,1
5228,3594799.7331224475,35.329203404642996,1
8204,1908237.5704363568,37.24768012467366,1
5356,595437.091860934,34.078866837662055,1
4682,1126477.068816582,37.58193480204303,1
7992,2260047.573341532,36.827687314990065,1
3277,1717495.2793829574,34.08206041356105,1
7819,4314414.8927287385,33.88952462441922,1
4030,3502957.290489317,40.93924923163745,1
3762,1326397.6330079406,37.37593152392133,1
5150,1276508.7036860462,37.64313292594589,1
4286,4702147.133975386,34.17295635607776,1
4758,4076822.3112985,38.53313763987754,1
2731,310870.33050695254,34.05089529238068,1
3475,811452.9514663272,34.03871187599763,1
6250,3175256.411702906,34.06439297575067,1
3922,3963911.401355627,34.113925322914206,1
2562,4040320.4412512416,36.33436194450832,1
5507,1677779.1029820724,33.77480343765975,1
5323,758276.4282440485,32.73579899782102,1
4698,4952269.722752718,33.11447118732754,1
4973,1831478.6428562785,38.80390902418799,1
632,218342.46286445815,37.994482214002986,1
2822,6778831.933398026,34.162067939199616,1
4932,730064.2512993005,37.86684666090001,1
2837,943210.3041680044,34.15845522065095,1
3773,1646513.7367780816,34.68059442506118,1
3442,1575411.176499493,33.64429149228944,1
2345,680842.505170175,37.642811694560066,1
5594,813090.3292271363,33.75817516918784,1
6771,1790324.1117296582,33.61651213697479,1
1358,257290.54981968369,34.06168544619181,1
3741,2294498.9906548974,36.830309762577315,1
3747,1227560.3967800606,38.64815356618674,1
1957,987310.4906709216,36.77596080103741,1
1531,1269295594.456388,40.99523644349928,1
3156,1098034.790854001,33.78196965453495,1
4277,1276329.7775310967,37.28221139429737,1
2049,3062722.5228464706,38.538020538737364,1
2609,641332.1623604199,33.96316001115908,1
3249,1885895.619361472,34.12990495597777,1
1657,841399447.2612762,38.23156629920082,1
4237,1270388.2788270274,34.224145933929485,1
3227,370859.731446427,33.89696977981513,1
10363,11809807.357753092,33.66916048575185,1
3863,337910.9850156818,34.049029483819304,1
6422,4194856.640336306,38.32602100086682,1
3747,916607.0751787608,38.62320615336074,1
3089,1918428.9568924375,32.64000402963799,1
2218,270977.61543866305,32.751845529506696,1
5487,3955102.0235512266,34.43595739186526,1
4199,2040332.0900737836,34.12710787094488,1
2431,247796.72723468125,34.05635689138117,1
2878,1957894.0915744505,35.76731203951981,1
2158,1493081.661359975,33.01490524170401,1
4594,337221.43306937855,33.88604883272558,1
3444,3616954.799561787,34.02912252628662,1
4968,966516.1245616396,37.62629151122507,1
3594,2623676.687409814,38.602995487309,1
2537,769881.677140541,38.48868040205643,1
4503,578080.1841224455,33.89222068926109,1
4637,472006.2120685614,37.75889673523078,1
3619,2625671.923606843,35.3907396869961,1
2485,611002.5437649712,33.78266677757214,1
4230,1058139.382148675,32.6901968116117,1
3486,2088182730.4263256,41.76571454934895,1
6215,3039690.6519605555,33.873529858978294,1
4539,643593.1161257555,32.703547476930794,1
3973,915290.7712009244,34.00957561812935,1
2752,1314902.652081696,34.0807871628868,1
2133,702062.6775840928,38.6103889037845,1
4572,647035.25966907,37.7524053604163,1
2351,594587.9732058434,34.263823572460424,1
5020,952944.0965451928,34.08697794729151,1
4172,2041834.9042817503,34.13822445834584,1
1820,507975.5710603586,32.74562913607732,1
3602,1611456.5813222623,34.140483981807584,1
3431,1021286310.4995316,40.20855825306795,1
4283,476345.58280018985,37.77584055440147,1
5282,2559887.2557147914,37.98272481284316,1
2560,1129214.1386712147,34.056492064600135,1
3520,1323124.830108855,37.732437793213265,1
4985,1750277.1140987212,33.82099534716792,1
3986,2251610.8407518794,33.90981797213247,1
3693,1065026.6174112728,34.208394039235834,1
3147,325169.7451640982,33.968251868125236,1
3263,4171071.462440444,38.88896983711892,1
3408,858532.0091417814,37.698731655802675,1
7249,1446482.0025159365,37.40313994223018,1
5115,905942.2212803756,38.26629189814217,1
5589,3249131.648812482,33.7676714550628,1
7281,2109743.147193783,33.70556793747317,1
3882,1010704.544650522,34.074858848845345,1
5394,8206583.945401363,33.800925434777,1
7304,1461477.9046167892,33.922022943445945,1
3674,407910.3760969697,37.79825919587289,1
4785,1947446.009105531,34.10318882392371,1
4477,369250.4524320123,33.96323332979263,1
4264,2506275.5462292414,34.10074396837948,1
2518,414634.15474348504,37.88673829621053,1
6522,3731271.3218271057,33.82667112153653,1
3774,2030047.942122267,32.85840423770856,1
3989,506126.2425830948,34.00211697463683,1
3226,369827.71470452065,34.034816219407695,1
1752,886541537.4127774,40.23753578776286,1
3247,5860512.125121936,35.10834247328305,1
6992,3006243.4000901515,34.136089730116666,1
4883,2234629.927566105,34.45586687886895,1
1815,2099424.9631583993,34.117606978018394,1
5986,1143730.2174728513,36.71020996266015,1
2914,2567914.9476593584,37.3071908684492,1
7039,5452836.952582519,36.30586523812788,1
1552,597916418.2236739,35.57247551365205,1
4201,704772.0720606362,34.152756028950805,1
4404,1884264.9699415884,34.45340850847558,1
2919,1816493.7071783252,34.15517259888551,1
2340,2180383.173696574,36.08612098120699,1
3228,992150.44668747,33.74179547977023,1
4897,5236666.493315853,34.14290474350126,1
2807,819092.8594951127,34.17228845860207,1
4726,1213927.7950613345,33.90994389077435,1
3555,741394.2746164209,33.86224241474551,1
5481,998742.0764898076,33.892522358712455,1
3580,1022435.4672810716,33.93401560832448,1
4947,364989.7006137835,37.7782574212071,1
6201,1696771.1678017916,33.82291223143611,1
5618,1586306.9907167982,34.20346199553634,1
4453,2612051.5268469886,34.143290693911965,1
4229,1174419.331857718,33.98522411653807,1
4227,2485534.218928477,37.80465315615212,1
4877,2260301.274983734,34.25866223595618,1
8377,1994194.2181800948,36.706270093269865,1
2254,1350060.0943725945,34.942103447896784,1
1273,588602.2991734663,33.77788717609577,1
5470,3501595.441375989,38.631463202854555,1
7445,2885318.0288998904,33.88103401616505,1
5881,5983685.480927056,36.1936523960391,1
2405,42352.1217801098,37.79548309790086,1
7353,3416858.663205651,34.12795434805412,1
5838,1278706.5511136542,33.755706248581,1
4852,1399725.5899349344,37.74363037741406,1
3950,2787728.855394177,34.13456444975916,1
3224,964588.191350788,33.9953103994238,1
3946,1508314.7830103529,36.20023942689321,1
2445,556453.1586430194,34.07274883622663,1
5873,1430098.3194199146,38.44609412763669,1
2799,511442.51841625816,34.18872806892955,1
3889,503336.5957525984,34.14915970322574,1
5232,1678298.0100343314,32.713988681753094,1
4350,902769.329131456,33.96753746456826,1
4976,484309.6166042261,33.99362407961349,1
2416,551032.0074633579,34.15784757926303,1
3013,591703.2359729826,34.10869603742484,1
5089,412337.0663282641,37.7051427145689,1
1602,2476193386.5057564,41.50762457180295,1
3412,1292495.5865696669,34.099377810578616,1
4372,426831.73279088223,36.69295481074608,1
2443,2369164.82006804,34.02838092848964,1
4481,876905.7828496288,37.629848014382944,1
3797,632467.6320185446,37.72544091820598,1
5647,835349.9074456834,32.74491262092296,1
4069,452815.79851700726,37.71933771743787,1
3644,1488129.972857894,34.71102364956181,1
2162,149696002.4111726,33.0526018250319,1
2511,523068.7240337955,33.92612388417045,1
3613,165316.46879707053,37.77804857170474,1
7912,2206567.633626077,34.08025876465584,1
5625,1438385.9077795655,38.587358281078195,1
3275,4043208.657190132,33.786700164550844,1
3405,510734.01501117984,34.0099752864413,1
6297,1242507.7728976689,37.739191443210544,1
468,5986425068.786409,33.095107802241245,1
4723,516894.2422741376,36.67589428345753,1
5492,628735.3161105284,33.997422727612715,1
1452,169920.15468236103,34.07435385504933,1
2816,467881.8800636766,37.82293509252342,1
6795,2489050.7947924323,33.8824237413964,1
5357,2602330.5067033432,37.61905386681364,1
2752,1072224.64200945,38.04035811133735,1
3099,648840596.8132879,39.10908260293506,1
3030,1632796.8838221224,37.56144960520541,1
4297,800387.5749047224,32.598280880620855,1
4055,585339.976656757,37.74601902553611,1
5297,828889.9542834287,37.76977927593791,1
7146,2296372.810485414,37.24283304179177,1
3493,1740973.1215420137,34.22844554781978,1
5418,5975929.489143397,34.43745042965872,1
3013,1175671.964743456,34.26154720986879,1
931,3020801504.570506,34.78872007269307,1
2461,2577622.853209667,36.80114838861375,1
3786,413775.24663055287,34.056708864358974,1
4638,468373.8103454384,37.87730988180381,1
3977,1294586.7015329383,38.16095730525717,1
1592,572644.8097898776,35.305313505508884,1
6721,2485967.74357359,34.14345117167911,1
6348,649133.5540114549,33.79348780653141,1
1912,1941885072.4971948,40.88507734398185,1
5634,2635748.9022164172,33.00949603960297,1
4611,1109267.6212536308,33.98556876571782,1
6635,3071537.9426152525,33.62836520758866,1
3480,1295124.6197755644,33.93075958218504,1
4049,575778.1560988297,33.724734994401636,1
4526,3081064.1678301357,38.48916281796775,1
6238,2726782.102065256,33.97981483509469,1
1255,319718.068250866,37.80428230910426,1
4100,157618741.82853517,37.65272761001456,1
3583,1686405.435127594,33.26329929930831,1
4542,2205005.433590528,34.082111581355406,1
2585,1403316607.829949,35.66630545157118,1
6942,2613417.079676171,36.538450516313965,1
2042,2345450.6338122757,38.51556568168272,1
3983,2628544.3505057995,37.28090600094747,1
0,8803011.874144679,37.621627341614,1
6560,1763907.0304388814,38.343372709381825,1
0,8070857.66841535,34.09787712506496,1
4534,1316806.8553846634,33.83236622930195,1
4405,305192746.89454895,40.442444799845816,1
5869,2506261.642032707,33.59064206530636,1
3495,325123.7282349168,33.912807628719825,1
3240,3313986.388273852,34.034542575681606,1
3229,4993404.623976022,35.25636784683116,1
4883,1554565.5085092308,33.81310717150847,1
1952,2477506.332183441,33.441322126592816,1
3681,3560010.643024139,40.599909646090175,1
